ID del Candidato,Nombre del Candidato,Edad,Género,Experiencia Laboral (años),Nivel de Educación,Universidad,Puntuación en Prueba Técnica,Calificación de la Entrevista (1-5),Resultado de la Entrevista,Puntuación de Habilidades Técnicas,Puntuación de Entrevista General,Distancia al Lugar de Trabajo,Puntuación de Referencias,Puntuación de Experiencia Relevante (1-10),Puntuación de Comportamiento en Equipo (1-5)
471,Candidato 471,24,Masculino,5.299378702512782,Maestría,Universidad A,83.84988697940473,4,Reprobado,93.64644134152064,2,18.206693600580135,6.1193022000322115,9,1
472,Candidato 472,48,Femenino,13.512524237996516,Doctorado,Universidad B,98.72466046954774,1,Aprobado,64.64770929640362,2,21.32232093091122,6.446600407550554,9,5
473,Candidato 473,49,Masculino,3.87772509051696,Licenciatura,Universidad B,55.098455596752075,2,Reprobado,72.5157378317986,2,35.604837229899296,2.2555595838264404,6,5
474,Candidato 474,24,Femenino,4.6882203861820475,Maestría,Universidad B,64.84565044740671,3,Reprobado,61.90527933862493,1,1.748475515410901,2.4206514128201264,9,4
475,Candidato 475,42,Masculino,14.38510315800178,Licenciatura,Universidad B,80.15107810687215,3,Aprobado,55.335334562345416,1,3.8362869110061912,7.127478054474243,8,5
476,Candidato 476,52,Masculino,1.6672220557493342,Licenciatura,Universidad B,84.2185101083954,1,Reprobado,57.44555737130065,5,21.14506427225338,7.3245224203476695,5,3
477,Candidato 477,23,Femenino,1.6655432095284135,Maestría,Universidad B,67.03294976296348,4,Aprobado,57.39717028160734,4,20.083191923077038,6.088234102518816,10,1
478,Candidato 478,29,Masculino,5.374994577469892,Licenciatura,Universidad B,52.9891596847228,2,Reprobado,53.229973298616414,2,42.129841866709725,2.3756302648104786,9,2
479,Candidato 479,30,Femenino,2.8926555602871806,Licenciatura,Universidad B,63.646173154669135,4,Reprobado,73.77464960982299,3,23.55620167130772,9.556154105077137,6,2
480,Candidato 480,28,Masculino,7.061317045282664,Maestría,Universidad B,82.20207850516667,1,Reprobado,54.69970374686602,4,46.524807603800454,1.0972426918292761,9,1
481,Candidato 481,41,Masculino,1.0353240836521,Doctorado,Universidad A,93.8701148588917,3,Aprobado,58.27324286424456,1,36.70896887490572,4.677464157750634,1,2
482,Candidato 482,26,Masculino,6.790757873575059,Maestría,Universidad C,92.48311397574895,5,Aprobado,75.17333662260422,4,30.8504019534182,2.1370427382865254,3,1
483,Candidato 483,52,Femenino,15.615534488813683,Doctorado,Universidad C,85.37878545347849,3,Reprobado,72.9131623743045,1,17.85523511385077,5.234304897140355,7,3
484,Candidato 484,43,Femenino,5.33375487758015,Licenciatura,Universidad B,83.9366999052773,1,Reprobado,64.32465381637766,1,4.594744667665946,6.5930483572621625,1,3
485,Candidato 485,45,Femenino,18.454617695059618,Licenciatura,Universidad C,51.94889323636755,5,Aprobado,53.441411494295195,3,42.378875844352606,4.406290397735071,8,2
486,Candidato 486,43,Femenino,7.7725486940392,Doctorado,Universidad A,94.84229529124482,1,Aprobado,80.00453791354118,3,7.077690776780914,7.832482432804401,1,2
487,Candidato 487,26,Femenino,16.02612782750343,Doctorado,Universidad B,51.51184522497741,5,Aprobado,99.66811952449791,2,9.64002585763565,6.9827077450214965,9,4
488,Candidato 488,46,Femenino,5.14500101769717,Doctorado,Universidad A,99.56574612661882,5,Aprobado,74.59848147635205,2,38.8933776318803,7.784256586880145,6,3
489,Candidato 489,52,Masculino,17.423599961676725,Maestría,Universidad C,60.25509049139303,4,Reprobado,52.524057282969615,2,39.37154156574001,7.886956181219247,1,3
490,Candidato 490,30,Masculino,10.160637930874433,Licenciatura,Universidad A,76.59162450311476,2,Aprobado,75.09042152491644,1,27.61383893150839,2.3217262181603453,9,1
491,Candidato 491,37,Femenino,6.029677946943533,Licenciatura,Universidad C,84.39523118044707,1,Reprobado,97.22905458272496,5,4.924145540918188,5.097223313649995,6,5
492,Candidato 492,51,Masculino,19.596702178244943,Licenciatura,Universidad A,62.8022636995279,2,Reprobado,94.21567733903368,5,22.679273458511478,6.46760203057045,8,3
493,Candidato 493,23,Masculino,15.476067558476418,Maestría,Universidad C,72.9514796433206,1,Aprobado,67.14103143277063,2,48.282169335109074,8.041747304108803,1,2
494,Candidato 494,38,Masculino,18.333263468865617,Maestría,Universidad A,93.80975795397683,4,Reprobado,96.78621183415947,3,11.272090488989075,6.133499352853842,3,2
495,Candidato 495,54,Femenino,1.031081543714066,Maestría,Universidad C,53.959181509130694,5,Reprobado,57.15641872821233,2,32.03678215205785,3.5921097251910825,6,4
496,Candidato 496,23,Femenino,16.27428008801425,Maestría,Universidad C,86.16710608898364,4,Aprobado,73.3146422503486,5,20.384578610200904,2.0592555261116514,9,2
497,Candidato 497,51,Masculino,3.6070940298706864,Licenciatura,Universidad A,50.10524113048163,1,Reprobado,91.75636554343642,1,3.792196712489693,9.966542306986879,3,4
498,Candidato 498,32,Femenino,2.9810560469489937,Doctorado,Universidad C,62.41076834661808,5,Aprobado,58.28796118343955,5,26.27849715207146,4.679379413482857,10,3
499,Candidato 499,31,Masculino,3.497337389280155,Licenciatura,Universidad C,89.53993803813407,2,Aprobado,87.71811943900636,2,11.593915000114334,4.092751605956193,9,3
500,Candidato 500,26,Femenino,10.830540835057116,Licenciatura,Universidad C,58.6433039059321,4,Reprobado,80.85494139734439,5,15.921951606057196,3.1231555065361656,4,5
501,Candidato 501,43,Femenino,2.1714056161764574,Licenciatura,Universidad C,63.38250424727232,2,Reprobado,67.87523582013024,4,26.799125279385375,6.302710801368902,7,2
502,Candidato 502,27,Femenino,9.142430304645087,Doctorado,Universidad A,85.69516087621395,5,Aprobado,97.93253002475721,5,18.968055005787765,5.008372508503537,8,4
503,Candidato 503,53,Femenino,10.709614067127385,Licenciatura,Universidad B,81.90586718913923,4,Aprobado,87.9053226782747,4,42.70253469983388,8.403812639035717,5,4
504,Candidato 504,27,Masculino,10.321887067251,Doctorado,Universidad B,90.85090710621714,4,Aprobado,60.45741862592643,2,31.885540746144116,4.74830386737769,8,1
505,Candidato 505,55,Masculino,14.38769474428327,Maestría,Universidad C,85.68422105985113,5,Reprobado,51.7758046762388,4,39.94692615082592,2.9713176834315806,7,1
506,Candidato 506,54,Masculino,3.37879541359725,Doctorado,Universidad A,83.28350751798752,2,Aprobado,87.60884802345008,1,8.95809856382507,8.634878080026166,9,1
507,Candidato 507,32,Femenino,2.9209947444159434,Licenciatura,Universidad A,83.6580624981225,2,Reprobado,68.0687916883395,3,40.25444292230872,7.953154428108933,5,3
508,Candidato 508,53,Masculino,3.6980968700082677,Licenciatura,Universidad C,58.04160720739418,1,Aprobado,78.37673726496709,3,8.879505614946424,4.070771382909766,5,3
509,Candidato 509,24,Masculino,4.412281331958034,Doctorado,Universidad A,52.89414755675301,1,Reprobado,89.65031819903294,3,33.168304614286015,8.825451682913595,10,4
510,Candidato 510,22,Femenino,14.918554931482845,Maestría,Universidad A,73.97409862841928,2,Aprobado,85.7376282830831,1,44.03602975154609,9.570530245386568,7,4
511,Candidato 511,22,Masculino,2.309840419538757,Doctorado,Universidad A,59.65639217912884,2,Aprobado,66.0962062112998,1,20.755626433332754,3.3430870205034537,8,4
512,Candidato 512,44,Femenino,9.158776323010715,Doctorado,Universidad B,90.46907156390961,1,Reprobado,90.8047360992121,5,37.199296822066145,1.7883347082053682,5,5
513,Candidato 513,27,Masculino,3.560882384134408,Doctorado,Universidad A,76.88132658875199,2,Reprobado,96.06186514013481,4,43.71654763631068,1.3677470690999294,3,2
514,Candidato 514,42,Masculino,15.158354262907368,Licenciatura,Universidad B,94.43926981597869,4,Aprobado,58.40199901655068,2,15.792023561328861,7.704164877597622,6,2
515,Candidato 515,52,Femenino,3.14319831731334,Doctorado,Universidad C,56.650815586371394,4,Aprobado,59.31403350927688,2,46.93307692058942,8.370019620178365,6,3
516,Candidato 516,54,Femenino,7.695644230984351,Maestría,Universidad A,71.69188095910349,2,Reprobado,73.8736127634344,2,3.828186686530268,4.401969348326135,9,2
517,Candidato 517,52,Femenino,11.612610017665807,Maestría,Universidad C,57.56091088351766,2,Reprobado,92.34672579845034,4,18.609815238239864,9.915024404794373,1,4
518,Candidato 518,39,Femenino,10.84831702583725,Licenciatura,Universidad C,64.54138733714028,5,Aprobado,90.72915134279893,5,8.605118328379875,7.61779527438478,4,2
519,Candidato 519,47,Femenino,5.502040616421202,Licenciatura,Universidad C,71.52654094093569,4,Reprobado,88.42350230433976,4,34.81218707587565,9.846620687478582,10,4
520,Candidato 520,55,Masculino,7.714535432131298,Licenciatura,Universidad B,52.35893447330905,1,Aprobado,88.01880079397361,4,6.280680748342133,2.3896139073803733,2,5
521,Candidato 521,43,Femenino,9.465616924179209,Doctorado,Universidad B,83.28487463764526,2,Aprobado,87.51747951341534,3,33.799939615852296,7.640128175783035,4,4
522,Candidato 522,49,Masculino,4.912802035773312,Licenciatura,Universidad C,68.39021120784686,2,Aprobado,61.227751396730724,4,39.048681821149344,1.4599618115579194,10,1
523,Candidato 523,48,Femenino,15.191237675089878,Doctorado,Universidad C,92.99711242117847,5,Reprobado,63.674410913955924,3,11.354824891790859,6.154240627884674,2,1
524,Candidato 524,46,Femenino,19.940516864007353,Licenciatura,Universidad C,56.35948606962678,4,Aprobado,96.76881860049335,3,17.555841339237272,4.732325552940914,6,1
525,Candidato 525,23,Femenino,9.426261294031967,Licenciatura,Universidad B,53.94469653883529,3,Aprobado,76.52740554341746,5,2.2271432143865564,1.348808791194576,6,1
526,Candidato 526,40,Masculino,19.65755387232767,Doctorado,Universidad C,88.23661633564427,5,Aprobado,89.99425438460617,2,1.483311728799795,7.111408389701735,2,5
527,Candidato 527,47,Masculino,9.506035761063123,Licenciatura,Universidad A,67.03149197161143,4,Reprobado,72.36278583611593,4,5.792244951644185,7.490353698961179,6,2
528,Candidato 528,47,Masculino,1.72146890201735,Licenciatura,Universidad B,71.65637019911819,2,Reprobado,59.90523641789119,2,32.37090710896331,3.841440300269973,3,1
529,Candidato 529,50,Masculino,16.9714134328995,Doctorado,Universidad A,99.33353401757222,3,Reprobado,66.04573174865564,1,20.521184361450548,9.979265439244674,1,2
530,Candidato 530,23,Femenino,5.418218139406614,Doctorado,Universidad C,96.66240490554935,4,Reprobado,84.50272649561032,3,33.155229485612644,9.181040504146221,4,5
531,Candidato 531,30,Femenino,6.570988798284279,Licenciatura,Universidad B,57.31973114376318,5,Aprobado,61.439019891601724,3,22.40158726368311,4.998558332618169,5,1
532,Candidato 532,54,Masculino,10.79151561755888,Doctorado,Universidad B,63.877954434382524,2,Reprobado,92.17340707763896,3,2.6482583425711113,9.917900743093758,2,1
533,Candidato 533,30,Masculino,1.1488708102097376,Doctorado,Universidad C,51.65554654796294,2,Reprobado,81.45892422361726,1,32.29799744964488,8.839610044329,3,2
534,Candidato 534,35,Femenino,13.189642689657045,Licenciatura,Universidad C,94.18175260112346,5,Reprobado,89.59093658233343,2,39.23466035369216,6.429331849223998,10,1
535,Candidato 535,35,Femenino,19.642366753050855,Maestría,Universidad A,98.89076097969013,4,Reprobado,81.28713659733936,2,38.255183717159625,1.3153501302087305,9,2
536,Candidato 536,45,Femenino,11.249153756170982,Licenciatura,Universidad B,53.38612012140437,3,Reprobado,69.84338449934788,3,32.79622160302817,7.513247654358301,2,4
537,Candidato 537,30,Masculino,6.020991346661332,Doctorado,Universidad A,79.96742364029554,2,Reprobado,59.43512752709344,2,46.89320620640034,8.160293809770035,3,3
538,Candidato 538,50,Femenino,17.899282278314715,Maestría,Universidad B,55.26347154227859,5,Reprobado,65.49907335344125,1,41.46029686332882,4.6581803261499015,9,1
539,Candidato 539,22,Masculino,11.156237140827432,Licenciatura,Universidad C,61.88616969622598,5,Reprobado,72.7903939485552,5,27.181517145685813,3.1615205792059013,9,4
540,Candidato 540,43,Masculino,18.85058873744253,Maestría,Universidad C,98.51165233923243,2,Aprobado,68.61174622277082,5,38.02051218133708,8.930166322436886,3,4
541,Candidato 541,55,Femenino,1.1062690607690624,Doctorado,Universidad B,59.61002793782669,4,Aprobado,82.7945310740357,4,16.801685778102506,9.726728605301366,5,2
542,Candidato 542,31,Masculino,2.8750485165061646,Licenciatura,Universidad A,85.47173146491411,3,Aprobado,65.52008437503899,4,22.05385616863208,8.42945055172492,2,3
543,Candidato 543,42,Femenino,13.866684179180602,Maestría,Universidad A,74.83856896406137,5,Aprobado,67.31922013408843,5,17.018809107231615,2.186259834333737,6,3
544,Candidato 544,31,Masculino,8.217587684760765,Maestría,Universidad A,60.66225386143561,2,Aprobado,83.45994516445616,5,21.8221747295333,6.495966286234291,10,5
545,Candidato 545,55,Femenino,7.722851274768507,Licenciatura,Universidad A,75.81059168452089,4,Aprobado,71.8492918858062,1,40.9283695190123,3.3007294969792125,7,1
546,Candidato 546,50,Masculino,19.912960676119948,Licenciatura,Universidad B,65.35115879110009,1,Reprobado,52.54185356234916,4,17.848762736464067,2.500153745026813,4,1
547,Candidato 547,41,Masculino,1.6504237540177125,Licenciatura,Universidad C,76.96157464257557,2,Reprobado,85.08858838052149,3,11.983350098906755,4.618972513922708,1,2
548,Candidato 548,42,Femenino,2.641989906965205,Maestría,Universidad B,83.00844239552274,1,Aprobado,50.737254587780846,4,20.9978390438779,2.66827042381267,7,1
549,Candidato 549,23,Femenino,18.850129000906637,Maestría,Universidad C,56.96599557666391,4,Aprobado,83.24684695640528,3,14.462094090991233,7.992839415844472,8,2
550,Candidato 550,41,Masculino,8.635789270115643,Maestría,Universidad B,95.32580626604019,5,Aprobado,75.34986905105444,3,39.79828130163976,2.2588529228114655,9,5
551,Candidato 551,37,Femenino,9.087347435702373,Doctorado,Universidad B,84.98209432150952,4,Reprobado,67.42335160639077,5,36.28192446441883,1.4919580783191062,3,4
552,Candidato 552,30,Femenino,10.054022709556945,Licenciatura,Universidad A,76.3557093182813,3,Reprobado,76.34718073464877,1,34.32554596694289,6.81719706261442,4,5
553,Candidato 553,32,Femenino,7.903219920907688,Doctorado,Universidad A,81.16769404569067,5,Aprobado,93.49551309207433,1,15.943011576814536,8.424700596222841,9,3
554,Candidato 554,28,Femenino,1.510741872368722,Doctorado,Universidad C,51.963539808781434,4,Reprobado,73.64632825490679,1,23.625873945791582,3.4236309145397334,2,5
555,Candidato 555,44,Femenino,9.287484926142582,Doctorado,Universidad B,55.41828578106193,4,Aprobado,86.53739086444875,4,2.332138327252154,2.3568668144811085,5,4
556,Candidato 556,51,Femenino,5.497805926798357,Maestría,Universidad A,81.58745398511432,2,Aprobado,70.06719703896215,4,12.283420587909745,6.536404071210267,1,4
557,Candidato 557,41,Masculino,9.108370240934143,Maestría,Universidad A,70.38951020815517,4,Aprobado,60.76813383830581,5,38.62337528677638,4.836200563941686,9,4
558,Candidato 558,29,Masculino,19.834788982673864,Maestría,Universidad B,50.48460642395094,5,Aprobado,57.24791900622788,1,31.22987073963251,7.21648640705139,10,4
559,Candidato 559,28,Femenino,4.470933208177321,Maestría,Universidad A,87.59118031049564,2,Reprobado,51.8831459618127,2,14.52507917992539,9.679547741616107,6,3
560,Candidato 560,41,Femenino,19.381424631218465,Maestría,Universidad B,61.25505299103068,3,Aprobado,78.55273769255085,5,13.015393545473419,1.1866871340354483,5,1
561,Candidato 561,38,Masculino,2.8794269942319612,Maestría,Universidad B,97.11615551930898,5,Reprobado,95.08864542369449,5,10.266106317401366,6.9171247089647325,4,4
562,Candidato 562,34,Femenino,4.887507794541653,Licenciatura,Universidad C,63.660061407916686,2,Reprobado,91.79351662199147,2,8.770955571292578,8.913792994637795,3,2
563,Candidato 563,42,Femenino,2.187354572535228,Doctorado,Universidad B,55.93091875725044,4,Reprobado,59.45402528990748,2,18.87334316579328,8.047151438781512,6,4
564,Candidato 564,26,Masculino,18.937237636987145,Licenciatura,Universidad A,50.37004777973394,3,Reprobado,97.08747050314933,4,43.95629570019115,2.5264845427415143,6,1
565,Candidato 565,51,Femenino,2.669957696305512,Maestría,Universidad B,88.27861979222227,2,Reprobado,82.93600543636018,3,34.56632539331079,4.2312552142874935,4,5
566,Candidato 566,53,Femenino,4.274982139097524,Maestría,Universidad B,94.4994776137518,5,Aprobado,78.14385132319951,3,5.867523867712559,3.991005314448971,8,1
567,Candidato 567,53,Masculino,18.6604733844728,Doctorado,Universidad B,57.6482588611472,4,Aprobado,94.77093279702068,4,33.94898759361782,9.244234871921021,5,3
568,Candidato 568,33,Femenino,5.1898269888023245,Doctorado,Universidad A,97.76016618322654,1,Aprobado,97.21550363167842,4,42.9080184868809,8.824392235323412,5,4
569,Candidato 569,33,Femenino,14.033223804003466,Maestría,Universidad A,50.40685833573352,2,Aprobado,63.36426964940326,4,22.081222945756018,4.218903942384418,1,2
570,Candidato 570,30,Masculino,8.584777921008524,Licenciatura,Universidad C,85.67631851127862,1,Reprobado,72.37019153371895,1,44.7204593150292,2.791849945484565,5,4
571,Candidato 571,49,Masculino,6.980953433112795,Doctorado,Universidad A,85.06641529688832,1,Reprobado,65.25406575534768,5,2.9716197237208877,7.884883822398074,5,4
572,Candidato 572,32,Femenino,14.72673940682083,Licenciatura,Universidad B,55.50179169594669,3,Reprobado,85.05150773701902,2,43.690168540656245,8.621499192729692,2,4
573,Candidato 573,48,Femenino,15.758387994203684,Doctorado,Universidad B,70.73897504965687,3,Aprobado,50.894669955034935,1,18.605642184641326,2.5001320571494143,10,2
574,Candidato 574,29,Masculino,7.305282125176159,Licenciatura,Universidad C,62.10645783617564,2,Aprobado,93.3907247620586,1,30.91222927222786,9.18168096552087,7,2
575,Candidato 575,30,Masculino,8.004881954883274,Licenciatura,Universidad C,66.13046140871973,1,Aprobado,52.26014217729467,2,45.451028684269204,4.963929711025649,8,5
576,Candidato 576,29,Femenino,13.269926642084691,Maestría,Universidad C,97.1892185165934,5,Reprobado,89.94946367532692,2,47.1336249179513,5.352894127121925,8,4
577,Candidato 577,53,Masculino,19.063231381764357,Doctorado,Universidad B,58.145563282953546,2,Aprobado,73.28934974322273,5,33.98394113481321,6.891053636384884,1,2
578,Candidato 578,44,Femenino,18.038612460195047,Doctorado,Universidad C,89.0791992460376,3,Reprobado,66.9331034136402,1,43.62765658619534,7.372060984443368,7,2
579,Candidato 579,49,Femenino,19.362948084848288,Licenciatura,Universidad B,56.97517475851173,4,Aprobado,77.91446038469097,1,44.39089031578995,9.435574246736278,1,5
580,Candidato 580,51,Masculino,9.692504642450979,Doctorado,Universidad A,96.25652952026871,1,Aprobado,53.32207382902959,1,30.922174491258684,5.427735787004149,4,1
581,Candidato 581,27,Masculino,1.8108129694695174,Licenciatura,Universidad B,63.13111768794009,1,Reprobado,74.02429436179253,2,47.966988349329995,3.4805273820949365,9,5
582,Candidato 582,42,Masculino,2.826404597301491,Maestría,Universidad A,50.84958656928256,2,Aprobado,98.47216373259099,1,10.626488794829186,6.089503398368013,5,3
583,Candidato 583,39,Femenino,3.336994190787993,Licenciatura,Universidad A,66.4468561825143,1,Reprobado,52.17526541549118,2,3.085471478905318,1.473596521833891,1,1
584,Candidato 584,26,Femenino,6.657696757059624,Doctorado,Universidad C,71.63413979034587,3,Reprobado,54.77200185848321,4,19.140847269612408,3.023684962954701,4,4
585,Candidato 585,43,Masculino,12.57159436672128,Doctorado,Universidad B,58.57120824262497,3,Aprobado,80.5419097166666,3,26.577014182560212,5.60969372354409,1,5
586,Candidato 586,22,Femenino,19.98581874676973,Licenciatura,Universidad C,64.12613184672773,3,Reprobado,77.03807921974045,2,9.768155438826225,4.223521833236681,6,2
587,Candidato 587,32,Femenino,4.867676859707671,Maestría,Universidad A,64.94192601358164,3,Reprobado,59.13660945699303,1,7.555134992082991,3.028742746318685,7,1
588,Candidato 588,40,Masculino,19.50855108976661,Doctorado,Universidad A,63.24996916060371,3,Aprobado,51.53866624767734,5,44.2992525115154,5.514519971821311,1,4
589,Candidato 589,28,Masculino,3.665793310176417,Doctorado,Universidad C,79.12301945540231,3,Aprobado,84.71714373727389,3,33.09784249879121,3.923388255989543,8,1
590,Candidato 590,43,Masculino,17.914008350425558,Licenciatura,Universidad B,65.6220720312083,5,Reprobado,89.2947487987606,1,37.76579499017825,3.3409305542894026,7,1
591,Candidato 591,50,Femenino,16.90957343037742,Doctorado,Universidad A,62.09189255247495,4,Aprobado,87.1731291971389,4,37.84464818834701,9.9168840869203,3,3
592,Candidato 592,27,Masculino,18.815662499326674,Maestría,Universidad B,80.9062272450359,3,Reprobado,61.023816233167096,5,13.047866273214447,3.745834565388614,6,5
593,Candidato 593,47,Masculino,10.154567119816566,Licenciatura,Universidad B,67.99426578401139,5,Reprobado,68.58464160234976,2,13.57551479781161,9.482997230705879,2,3
594,Candidato 594,37,Masculino,2.4868454168599157,Doctorado,Universidad B,75.53734395729126,3,Reprobado,55.639559363590664,2,37.974463616596566,7.813010494830171,3,4
595,Candidato 595,41,Femenino,9.734884085285703,Doctorado,Universidad B,84.55094014590935,3,Reprobado,60.64111980277137,2,18.050919205441303,2.6734203016041773,8,3
596,Candidato 596,40,Masculino,7.605489594594177,Doctorado,Universidad C,91.22868012662056,5,Reprobado,81.13558796932145,3,25.348735606802403,5.663157150347162,4,3
597,Candidato 597,40,Masculino,1.2003795983740835,Doctorado,Universidad B,53.46408951310309,3,Aprobado,59.14180400915426,4,13.157171525409346,8.539177253012767,3,3
598,Candidato 598,46,Masculino,2.1853468289091555,Maestría,Universidad C,62.16060396899087,4,Aprobado,63.519898199738066,4,2.075059583803423,8.46669869578465,6,5
599,Candidato 599,47,Femenino,2.5351424833793934,Maestría,Universidad B,73.49329463635115,4,Reprobado,86.2865390382876,4,11.735472213889315,6.313277857907759,4,3
600,Candidato 600,51,Femenino,8.620310779127793,Licenciatura,Universidad C,76.74355593443607,2,Reprobado,73.5366159858124,4,7.189106614891523,2.9203201807987185,5,1
601,Candidato 601,33,Masculino,7.605122624364903,Licenciatura,Universidad A,69.92048765144207,3,Aprobado,60.39109657053264,2,35.51221513425151,7.46642214146998,6,4
602,Candidato 602,23,Masculino,10.390671124357937,Maestría,Universidad A,87.70905602644541,1,Reprobado,77.66161924020365,2,35.035309186788055,2.6422460020616247,8,2
603,Candidato 603,33,Masculino,6.191112827242948,Maestría,Universidad A,54.98381928054867,3,Reprobado,52.90778576439472,4,39.63168870852423,6.986721806064299,3,3
604,Candidato 604,44,Femenino,15.582116358032403,Licenciatura,Universidad B,63.45631580200259,3,Reprobado,84.87272940357843,5,14.287529821493584,9.315640931621438,6,1
605,Candidato 605,51,Femenino,17.131331073240755,Doctorado,Universidad B,55.58628929218015,1,Aprobado,50.36034256264899,3,31.342281466518067,6.029655488876695,10,2
606,Candidato 606,46,Femenino,6.3453615194372075,Doctorado,Universidad C,80.22672506893973,2,Reprobado,78.31435623993738,3,41.2952486145811,4.66537175589501,3,1
607,Candidato 607,29,Femenino,10.96810383059588,Doctorado,Universidad C,95.47375918781574,3,Aprobado,72.71041504141898,2,34.186115778150054,7.6975255475881745,3,5
608,Candidato 608,24,Masculino,11.847913301119359,Doctorado,Universidad C,89.03177822640183,5,Reprobado,85.61628599875527,3,49.48535973508405,5.780940551077484,8,5
609,Candidato 609,48,Femenino,18.3504881190998,Maestría,Universidad C,65.61472117766023,1,Aprobado,79.1508289417278,5,42.38983614235242,4.121366521732715,4,5
610,Candidato 610,23,Femenino,19.124911681648495,Maestría,Universidad A,74.34268318511762,3,Aprobado,94.8075134132792,1,33.03436809124539,5.5405131821405575,3,4
611,Candidato 611,51,Femenino,14.059482887291574,Doctorado,Universidad B,81.1536104182413,2,Reprobado,61.25687836905389,1,24.062325021401854,2.3878678182814896,8,2
612,Candidato 612,29,Masculino,9.997384327331629,Licenciatura,Universidad A,89.3756512579567,5,Aprobado,80.89976971354236,3,13.61847589808322,9.362974267100487,6,1
613,Candidato 613,34,Masculino,2.6617759653856465,Licenciatura,Universidad B,85.72094840052911,1,Aprobado,99.24019990910993,4,42.29244087972513,5.408258645129656,10,2
614,Candidato 614,50,Masculino,5.6217156595455515,Licenciatura,Universidad B,94.82583505774805,1,Aprobado,99.07411125596718,1,1.685275474661768,8.010775937921073,7,5
615,Candidato 615,24,Femenino,4.099286493842381,Licenciatura,Universidad C,96.37235538790148,5,Reprobado,69.81267863414277,3,31.40583596820301,1.5593960072509803,10,5
616,Candidato 616,39,Femenino,18.573226256015918,Doctorado,Universidad C,79.78304193665853,2,Reprobado,90.95346609749276,2,17.42414044532422,1.9020154007558956,5,3
617,Candidato 617,28,Femenino,13.988741133675617,Maestría,Universidad C,56.89522868731413,1,Reprobado,78.2565287795658,4,35.72974171819466,5.515588375813009,9,5
618,Candidato 618,45,Masculino,6.021210999893687,Licenciatura,Universidad B,76.76024038442773,4,Reprobado,52.315518938107786,5,6.477102396858751,5.33019940574559,9,5
619,Candidato 619,47,Femenino,8.703004465342504,Maestría,Universidad A,90.753055673872,5,Aprobado,97.15954751369242,3,33.058419458596624,7.340546279413263,8,1
620,Candidato 620,25,Femenino,10.256836780235822,Doctorado,Universidad B,71.23475343579784,5,Aprobado,76.88997354193208,1,37.871951364939584,5.505790849994525,6,3
621,Candidato 621,23,Femenino,8.819121443923637,Licenciatura,Universidad A,94.11192590951964,5,Aprobado,84.98706210363153,5,44.89517268006191,1.6401642334365185,9,2
622,Candidato 622,37,Femenino,12.618004413914038,Licenciatura,Universidad B,52.30784142496193,1,Reprobado,70.3560536870595,4,6.23616399736145,5.525192478915401,5,2
623,Candidato 623,46,Masculino,18.284590927169106,Maestría,Universidad C,76.39437915688065,2,Aprobado,68.98246950804014,1,41.83568610003992,5.715133059740613,4,3
624,Candidato 624,37,Femenino,3.2356406601919714,Licenciatura,Universidad C,78.09291011027446,1,Reprobado,91.85861956297707,2,13.692658395626232,8.989610814941278,8,3
625,Candidato 625,32,Masculino,7.874737193775144,Doctorado,Universidad B,86.79847532156555,5,Reprobado,75.71761227817854,2,29.882843819549983,6.594871405305457,6,1
626,Candidato 626,51,Masculino,9.683042722446658,Licenciatura,Universidad B,78.41081023765818,2,Aprobado,91.06859438253689,5,23.136887060651766,8.532116564797402,8,3
627,Candidato 627,43,Masculino,4.11320563053851,Licenciatura,Universidad C,69.75760845599395,5,Aprobado,53.833680883124536,1,42.826903446385,7.021671175802659,1,4
628,Candidato 628,22,Femenino,2.307278457684785,Maestría,Universidad A,65.97638840552955,3,Aprobado,66.33203214258147,3,1.9962730141748222,9.084010631314165,6,4
629,Candidato 629,23,Masculino,11.614974564475595,Licenciatura,Universidad A,92.38667573461615,1,Reprobado,59.95354638460624,3,13.09487103667079,8.82727585524037,6,3
630,Candidato 630,22,Masculino,3.6584548713181317,Licenciatura,Universidad C,63.73426358124276,1,Aprobado,63.9437027051673,1,37.622330603405715,9.962082395069386,6,4
631,Candidato 631,37,Femenino,7.820953510786842,Licenciatura,Universidad A,87.46232327875248,5,Aprobado,55.08972347684417,1,43.44942722412337,7.890324782206571,4,4
632,Candidato 632,39,Femenino,10.461819949297759,Maestría,Universidad B,92.07527540786015,5,Aprobado,75.02381931027293,2,11.812893905422431,2.1230477672172867,1,3
633,Candidato 633,28,Masculino,6.341195888172742,Licenciatura,Universidad A,70.83211868827966,1,Aprobado,82.06242673436886,5,26.817828808447796,3.8383987687592485,1,1
634,Candidato 634,32,Femenino,6.308780798177629,Doctorado,Universidad A,83.14265439260257,2,Aprobado,60.20885579445665,1,38.73325505327955,9.556239531170702,8,1
635,Candidato 635,23,Masculino,9.623949578985682,Maestría,Universidad B,67.92937590314521,5,Reprobado,59.333731022532255,1,29.60963718323051,6.534867246448667,4,1
636,Candidato 636,26,Femenino,14.263659959133763,Licenciatura,Universidad C,77.00108572418489,1,Aprobado,74.35367883287384,1,43.70006758551356,2.471768412693939,8,5
637,Candidato 637,36,Femenino,18.738781846413996,Licenciatura,Universidad A,54.87445058066987,5,Reprobado,70.3420010357429,5,32.3538151939288,4.76168179594948,7,2
